snr,object_side_size,trial,environment_transformation,object_transformation,transformation_inferred,agents_action,mu_env,sigma_env,mu_obj,saliency
20,10,91,0,4,4,1,,,135.2,
20,10,92,1,3,3,1,,,135.2,
20,10,93,0,4,4,4,,,135.2,
20,10,94,1,3,3,2,,,135.2,
20,10,95,1,2,2,4,,,135.2,
20,10,96,1,1,1,4,,,135.2,
20,10,97,4,1,1,4,,,135.2,
20,10,98,3,2,2,2,,,135.2,
20,10,99,4,4,4,4,,,135.2,
30,0,0,2,-1,2,4,,,118.91,
30,0,1,2,-1,2,0,,,118.91,
30,0,2,0,-1,0,1,,,118.91,
30,0,3,0,-1,0,1,,,118.91,
30,0,4,3,-1,3,3,,,118.91,
30,0,5,2,-1,2,1,,,118.91,
30,0,6,3,-1,3,0,,,118.91,
30,0,7,3,-1,3,4,,,118.91,
30,0,8,4,-1,4,0,,,118.91,
30,0,9,4,-1,4,3,,,118.91,
30,0,10,1,-1,1,0,,,118.91,
30,0,11,2,-1,2,2,,,118.91,
30,0,12,0,-1,0,3,,,118.91,
30,0,13,3,-1,3,4,,,118.91,
30,0,14,0,-1,0,2,,,118.91,
30,0,15,0,-1,0,2,,,118.91,
30,0,16,4,-1,4,1,,,118.91,
30,0,17,1,-1,1,3,,,118.91,
30,0,18,3,-1,3,4,,,118.91,
30,0,19,2,-1,2,4,,,118.91,
30,0,20,3,-1,3,1,,,118.91,
30,0,21,3,-1,3,0,,,118.91,
30,0,22,4,-1,4,3,,,118.91,
30,0,23,4,-1,4,3,,,118.91,
30,0,24,4,-1,4,4,,,118.91,
30,0,25,3,-1,3,3,,,118.91,
30,0,26,0,-1,0,0,,,118.91,
30,0,27,3,-1,3,2,,,118.91,
30,0,28,0,-1,3,0,,,118.91,
30,0,29,1,-1,0,1,,,118.91,
30,0,30,2,-1,2,3,,,118.91,
30,0,31,3,-1,3,2,,,118.91,
30,0,32,0,-1,0,4,,,118.91,
30,0,33,1,-1,1,2,,,118.91,
30,0,34,4,-1,4,0,,,118.91,
30,0,35,1,-1,1,0,,,118.91,
30,0,36,3,-1,3,1,,,118.91,
30,0,37,0,-1,0,4,,,118.91,
30,0,38,0,-1,0,3,,,118.91,
30,0,39,0,-1,0,4,,,118.91,
30,0,40,4,-1,4,4,,,118.91,
30,0,41,3,-1,3,3,,,118.91,
30,0,42,2,-1,2,3,,,118.91,
30,0,43,0,-1,2,3,,,118.91,
30,0,44,2,-1,2,3,,,118.91,
30,0,45,4,-1,4,2,,,118.91,
30,0,46,1,-1,1,1,,,118.91,
30,0,47,0,-1,0,4,,,118.91,
30,0,48,2,-1,3,2,,,118.91,
30,0,49,1,-1,1,3,,,118.91,
30,0,50,1,-1,4,4,,,118.91,
30,0,51,4,-1,4,0,,,118.91,
30,0,52,1,-1,1,4,,,118.91,
30,0,53,3,-1,3,3,,,118.91,
30,0,54,3,-1,1,3,,,118.91,
30,0,55,0,-1,0,1,,,118.91,
30,0,56,3,-1,4,1,,,118.91,
30,0,57,1,-1,4,1,,,118.91,
30,0,58,3,-1,3,3,,,118.91,
30,0,59,1,-1,1,0,,,118.91,
30,0,60,0,-1,0,3,,,118.91,
30,0,61,2,-1,2,3,,,118.91,
30,0,62,1,-1,1,2,,,118.91,
30,0,63,0,-1,0,0,,,118.91,
30,0,64,3,-1,0,2,,,118.91,
30,0,65,4,-1,4,4,,,118.91,
30,0,66,1,-1,1,0,,,118.91,
30,0,67,4,-1,4,1,,,118.91,
30,0,68,3,-1,3,4,,,118.91,
30,0,69,0,-1,0,3,,,118.91,
30,0,70,0,-1,0,1,,,118.91,
30,0,71,2,-1,2,2,,,118.91,
30,0,72,2,-1,2,1,,,118.91,
30,0,73,2,-1,2,0,,,118.91,
30,0,74,2,-1,2,1,,,118.91,
30,0,75,4,-1,4,2,,,118.91,
30,0,76,0,-1,0,4,,,118.91,
30,0,77,4,-1,4,1,,,118.91,
30,0,78,2,-1,2,3,,,118.91,
30,0,79,1,-1,1,1,,,118.91,
30,0,80,0,-1,4,2,,,118.91,
30,0,81,0,-1,0,2,,,118.91,
30,0,82,4,-1,4,3,,,118.91,
30,0,83,4,-1,1,2,,,118.91,
30,0,84,2,-1,2,2,,,118.91,
30,0,85,2,-1,2,1,,,118.91,
30,0,86,3,-1,3,2,,,118.91,
30,0,87,4,-1,4,2,,,118.91,
30,0,88,2,-1,2,4,,,118.91,
30,0,89,3,-1,0,4,,,118.91,
30,0,90,2,-1,1,0,,,118.91,
30,0,91,3,-1,3,0,,,118.91,
30,0,92,4,-1,4,2,,,118.91,
30,0,93,0,-1,0,1,,,118.91,
30,0,94,2,-1,2,1,,,118.91,
30,0,95,0,-1,0,2,,,118.91,
30,0,96,0,-1,0,4,,,118.91,
30,0,97,3,-1,3,2,,,118.91,
30,0,98,2,-1,2,1,,,118.91,
30,0,99,1,-1,1,4,,,118.91,
30,1,0,4,2,4,1,,,118.91,
30,1,1,1,2,1,2,,,118.91,
30,1,2,2,2,0,1,,,118.91,
30,1,3,0,2,0,1,,,118.91,
30,1,4,0,1,4,2,,,118.91,
30,1,5,3,2,3,1,,,118.91,
30,1,6,1,0,0,2,,,118.91,
30,1,7,3,2,3,1,,,118.91,
30,1,8,0,1,1,1,,,118.91,
30,1,9,0,4,4,1,,,118.91,
30,1,10,1,4,1,3,,,118.91,
30,1,11,2,1,2,4,,,118.91,
30,1,12,3,4,3,1,,,118.91,
30,1,13,2,3,2,1,,,118.91,
30,1,14,1,0,0,0,,,118.91,
30,1,15,2,3,2,3,,,118.91,
30,1,16,0,0,0,2,,,118.91,
30,1,17,2,1,2,1,,,118.91,
30,1,18,3,2,3,2,,,118.91,
30,1,19,4,0,0,3,,,118.91,
30,1,20,3,2,3,0,,,118.91,
30,1,21,0,2,0,0,,,118.91,
30,1,22,2,2,2,4,,,118.91,
30,1,23,1,1,1,3,,,118.91,
30,1,24,0,2,3,0,,,118.91,
30,1,25,1,3,1,4,,,118.91,
30,1,26,2,0,2,4,,,118.91,
30,1,27,4,4,4,3,,,118.91,
30,1,28,2,3,2,2,,,118.91,
30,1,29,0,2,2,4,,,118.91,
30,1,30,4,2,4,1,,,118.91,
30,1,31,3,0,3,2,,,118.91,
30,1,32,1,2,1,4,,,118.91,
30,1,33,4,1,4,0,,,118.91,
30,1,34,1,4,1,4,,,118.91,
30,1,35,4,3,4,0,,,118.91,
30,1,36,4,4,4,3,,,118.91,
30,1,37,4,1,4,4,,,118.91,
30,1,38,0,3,0,3,,,118.91,
30,1,39,4,2,4,2,,,118.91,
30,1,40,4,4,4,2,,,118.91,
30,1,41,3,2,3,1,,,118.91,
30,1,42,0,4,0,1,,,118.91,
30,1,43,4,1,4,1,,,118.91,
30,1,44,1,0,1,1,,,118.91,
30,1,45,3,1,3,1,,,118.91,
30,1,46,2,1,2,0,,,118.91,
30,1,47,1,3,1,0,,,118.91,
30,1,48,1,0,0,2,,,118.91,
30,1,49,0,4,0,4,,,118.91,
30,1,50,1,2,1,4,,,118.91,
30,1,51,4,2,4,3,,,118.91,
30,1,52,4,4,4,4,,,118.91,
30,1,53,1,0,1,2,,,118.91,
30,1,54,4,2,4,3,,,118.91,
30,1,55,4,2,4,0,,,118.91,
30,1,56,3,2,3,1,,,118.91,
30,1,57,1,2,1,2,,,118.91,
30,1,58,0,0,0,4,,,118.91,
30,1,59,4,4,4,2,,,118.91,
30,1,60,3,1,3,3,,,118.91,
30,1,61,2,1,2,4,,,118.91,
30,1,62,2,4,2,3,,,118.91,
30,1,63,4,4,4,0,,,118.91,
30,1,64,3,2,0,1,,,118.91,
30,1,65,2,2,2,0,,,118.91,
30,1,66,3,3,3,3,,,118.91,
30,1,67,2,2,2,2,,,118.91,
30,1,68,0,2,0,0,,,118.91,
30,1,69,1,4,4,2,,,118.91,
30,1,70,4,2,4,3,,,118.91,
30,1,71,0,3,0,0,,,118.91,
30,1,72,4,1,4,1,,,118.91,
30,1,73,4,4,4,0,,,118.91,
30,1,74,1,1,1,1,,,118.91,
30,1,75,4,1,1,0,,,118.91,
30,1,76,1,4,1,4,,,118.91,
30,1,77,4,2,4,3,,,118.91,
30,1,78,0,2,0,1,,,118.91,
30,1,79,2,2,2,2,,,118.91,
30,1,80,1,3,1,1,,,118.91,
30,1,81,2,0,2,3,,,118.91,
30,1,82,3,0,3,2,,,118.91,
30,1,83,2,2,2,1,,,118.91,
30,1,84,3,4,3,0,,,118.91,
30,1,85,4,1,4,4,,,118.91,
30,1,86,2,1,2,2,,,118.91,
30,1,87,2,0,2,0,,,118.91,
30,1,88,2,2,2,0,,,118.91,
30,1,89,0,1,0,0,,,118.91,
30,1,90,3,0,3,0,,,118.91,
30,1,91,4,1,4,2,,,118.91,
30,1,92,4,2,3,4,,,118.91,
30,1,93,3,0,3,4,,,118.91,
30,1,94,1,4,1,4,,,118.91,
30,1,95,0,0,0,2,,,118.91,
30,1,96,0,1,0,1,,,118.91,
30,1,97,0,0,0,1,,,118.91,
30,1,98,3,1,1,3,,,118.91,
30,1,99,1,3,1,4,,,118.91,
30,2,0,0,2,0,0,,,118.91,
30,2,1,3,4,4,0,,,118.91,
30,2,2,4,2,2,0,,,118.91,
30,2,3,2,3,2,2,,,118.91,
30,2,4,1,0,1,0,,,118.91,
30,2,5,0,1,1,1,,,118.91,
30,2,6,0,2,0,2,,,118.91,
30,2,7,3,0,3,0,,,118.91,
30,2,8,4,0,4,3,,,118.91,
30,2,9,0,2,4,1,,,118.91,
30,2,10,3,0,0,2,,,118.91,
30,2,11,1,1,1,0,,,118.91,
30,2,12,0,3,3,0,,,118.91,
30,2,13,3,3,3,3,,,118.91,
30,2,14,1,4,4,1,,,118.91,
30,2,15,1,2,2,3,,,118.91,
30,2,16,4,2,2,4,,,118.91,
30,2,17,3,3,3,4,,,118.91,
30,2,18,2,4,2,2,,,118.91,
30,2,19,4,1,1,1,,,118.91,
30,2,20,0,1,0,0,,,118.91,
30,2,21,2,4,2,1,,,118.91,
30,2,22,3,4,4,3,,,118.91,
30,2,23,2,4,2,0,,,118.91,
30,2,24,4,0,4,0,,,118.91,
30,2,25,1,2,2,1,,,118.91,
30,2,26,0,2,2,2,,,118.91,
30,2,27,3,2,3,4,,,118.91,
30,2,28,3,3,3,1,,,118.91,
30,2,29,4,4,4,2,,,118.91,
30,2,30,1,3,1,3,,,118.91,
30,2,31,2,3,2,1,,,118.91,
30,2,32,1,0,0,2,,,118.91,
30,2,33,0,3,3,0,,,118.91,
30,2,34,3,1,3,4,,,118.91,
30,2,35,0,0,0,3,,,118.91,
30,2,36,2,3,2,0,,,118.91,
30,2,37,2,1,2,0,,,118.91,
30,2,38,2,2,2,3,,,118.91,
30,2,39,2,2,2,2,,,118.91,
30,2,40,0,4,0,3,,,118.91,
30,2,41,2,0,0,1,,,118.91,
30,2,42,4,0,0,4,,,118.91,
30,2,43,2,1,0,1,,,118.91,
30,2,44,4,2,4,0,,,118.91,
30,2,45,4,4,4,1,,,118.91,
30,2,46,3,0,0,1,,,118.91,
30,2,47,0,3,3,4,,,118.91,
30,2,48,4,2,4,3,,,118.91,
30,2,49,3,1,3,3,,,118.91,
30,2,50,3,4,3,4,,,118.91,
30,2,51,3,4,4,1,,,118.91,
30,2,52,0,3,3,3,,,118.91,
30,2,53,2,2,2,2,,,118.91,
30,2,54,2,4,4,4,,,118.91,
30,2,55,0,4,0,4,,,118.91,
30,2,56,4,1,4,0,,,118.91,
30,2,57,3,1,3,1,,,118.91,
30,2,58,4,2,2,1,,,118.91,
30,2,59,2,4,2,2,,,118.91,
30,2,60,2,4,4,4,,,118.91,
30,2,61,0,3,0,3,,,118.91,
30,2,62,4,2,2,2,,,118.91,
30,2,63,1,2,1,0,,,118.91,
30,2,64,1,1,1,3,,,118.91,
30,2,65,1,1,1,0,,,118.91,
30,2,66,3,1,1,1,,,118.91,
30,2,67,0,2,0,4,,,118.91,
30,2,68,3,1,1,4,,,118.91,
30,2,69,0,1,0,2,,,118.91,
30,2,70,2,4,4,0,,,118.91,
30,2,71,0,4,4,1,,,118.91,
30,2,72,4,1,1,1,,,118.91,
30,2,73,1,2,2,0,,,118.91,
30,2,74,2,2,2,0,,,118.91,
30,2,75,2,1,2,3,,,118.91,
30,2,76,0,1,1,2,,,118.91,
30,2,77,1,3,3,1,,,118.91,
30,2,78,0,2,0,4,,,118.91,
30,2,79,2,1,1,4,,,118.91,
30,2,80,4,3,4,1,,,118.91,
30,2,81,1,4,4,3,,,118.91,
30,2,82,3,1,1,2,,,118.91,
30,2,83,3,2,2,1,,,118.91,
30,2,84,1,0,0,3,,,118.91,
30,2,85,3,2,3,3,,,118.91,
30,2,86,3,0,3,4,,,118.91,
30,2,87,1,3,1,2,,,118.91,
30,2,88,0,0,0,0,,,118.91,
30,2,89,1,0,1,4,,,118.91,
30,2,90,0,2,2,3,,,118.91,
30,2,91,4,1,1,3,,,118.91,
30,2,92,2,3,3,2,,,118.91,
30,2,93,4,0,4,2,,,118.91,
30,2,94,1,0,1,1,,,118.91,
30,2,95,1,2,1,0,,,118.91,
30,2,96,1,0,0,4,,,118.91,
30,2,97,4,1,4,0,,,118.91,
30,2,98,1,0,0,1,,,118.91,
30,2,99,1,0,0,2,,,118.91,
30,3,0,1,0,0,2,,,118.91,
30,3,1,2,1,1,4,,,118.91,
30,3,2,1,4,4,0,,,118.91,
30,3,3,4,4,4,3,,,118.91,
30,3,4,1,3,3,0,,,118.91,
30,3,5,1,0,0,1,,,118.91,
30,3,6,1,3,3,3,,,118.91,
30,3,7,0,2,2,3,,,118.91,
30,3,8,0,0,0,3,,,118.91,
30,3,9,3,2,2,0,,,118.91,
30,3,10,3,0,0,1,,,118.91,
30,3,11,0,1,0,0,,,118.91,
30,3,12,0,3,3,3,,,118.91,
30,3,13,0,3,3,2,,,118.91,
30,3,14,2,4,4,0,,,118.91,
30,3,15,1,2,2,1,,,118.91,
30,3,16,3,0,0,2,,,118.91,
30,3,17,0,0,0,1,,,118.91,
30,3,18,1,1,1,3,,,118.91,
30,3,19,3,2,2,2,,,118.91,
30,3,20,2,3,3,3,,,118.91,
30,3,21,4,4,4,3,,,118.91,
30,3,22,2,4,4,4,,,118.91,
30,3,23,1,4,4,4,,,118.91,
30,3,24,3,0,0,3,,,118.91,
30,3,25,0,2,2,4,,,118.91,
30,3,26,4,0,0,4,,,118.91,
30,3,27,0,3,3,0,,,118.91,
30,3,28,4,2,2,4,,,118.91,
30,3,29,0,1,1,1,,,118.91,
30,3,30,0,3,0,2,,,118.91,
30,3,31,3,1,1,2,,,118.91,
30,3,32,3,3,3,1,,,118.91,
30,3,33,1,2,2,0,,,118.91,
30,3,34,2,1,2,4,,,118.91,
30,3,35,0,0,0,1,,,118.91,
30,3,36,4,1,1,3,,,118.91,
30,3,37,2,4,4,4,,,118.91,
30,3,38,4,2,4,1,,,118.91,
30,3,39,2,3,3,4,,,118.91,
30,3,40,0,2,2,2,,,118.91,
30,3,41,1,4,4,3,,,118.91,
30,3,42,2,3,3,2,,,118.91,
30,3,43,4,1,4,2,,,118.91,
30,3,44,0,2,2,1,,,118.91,
30,3,45,3,4,4,2,,,118.91,
30,3,46,1,0,0,2,,,118.91,
30,3,47,0,3,3,0,,,118.91,
30,3,48,4,2,4,2,,,118.91,
30,3,49,2,2,2,4,,,118.91,
30,3,50,2,3,3,1,,,118.91,
30,3,51,1,0,0,2,,,118.91,
30,3,52,1,4,4,0,,,118.91,
30,3,53,4,3,3,4,,,118.91,
30,3,54,3,0,0,1,,,118.91,
30,3,55,1,3,1,4,,,118.91,
30,3,56,3,2,2,1,,,118.91,
30,3,57,4,1,1,2,,,118.91,
30,3,58,2,1,1,0,,,118.91,
30,3,59,3,4,4,4,,,118.91,
30,3,60,4,2,4,0,,,118.91,
30,3,61,1,3,3,4,,,118.91,
30,3,62,0,4,4,4,,,118.91,
30,3,63,2,0,2,1,,,118.91,
30,3,64,4,0,4,1,,,118.91,
30,3,65,4,1,1,1,,,118.91,
30,3,66,2,4,4,2,,,118.91,
30,3,67,2,2,2,4,,,118.91,
30,3,68,1,2,2,3,,,118.91,
30,3,69,2,3,3,4,,,118.91,
30,3,70,2,3,2,0,,,118.91,
30,3,71,4,2,2,4,,,118.91,
30,3,72,3,4,4,1,,,118.91,
30,3,73,2,3,3,1,,,118.91,
30,3,74,2,4,4,0,,,118.91,
30,3,75,4,1,1,0,,,118.91,
30,3,76,4,0,0,1,,,118.91,
30,3,77,3,3,3,0,,,118.91,
30,3,78,4,0,0,4,,,118.91,
30,3,79,2,2,2,2,,,118.91,
30,3,80,1,4,4,4,,,118.91,
30,3,81,3,0,0,1,,,118.91,
30,3,82,1,0,0,4,,,118.91,
30,3,83,1,3,3,0,,,118.91,
30,3,84,2,1,1,4,,,118.91,
30,3,85,2,0,0,0,,,118.91,
30,3,86,0,2,2,4,,,118.91,
30,3,87,2,2,2,4,,,118.91,
30,3,88,2,0,0,2,,,118.91,
30,3,89,1,3,3,0,,,118.91,
30,3,90,2,3,3,3,,,118.91,
30,3,91,2,0,0,3,,,118.91,
30,3,92,2,3,3,0,,,118.91,
30,3,93,4,0,0,2,,,118.91,
30,3,94,3,1,1,0,,,118.91,
30,3,95,1,1,1,2,,,118.91,
30,3,96,3,2,2,1,,,118.91,
30,3,97,1,1,1,4,,,118.91,
30,3,98,3,1,1,3,,,118.91,
30,3,99,2,1,2,4,,,118.91,
30,4,0,2,3,3,4,,,118.91,
30,4,1,1,0,0,4,,,118.91,
30,4,2,4,0,0,3,,,118.91,
30,4,3,4,0,0,0,,,118.91,
30,4,4,2,0,0,4,,,118.91,
30,4,5,3,1,1,0,,,118.91,
30,4,6,3,0,0,1,,,118.91,
30,4,7,4,0,0,3,,,118.91,
30,4,8,0,1,1,1,,,118.91,
30,4,9,3,1,1,1,,,118.91,
30,4,10,3,1,1,2,,,118.91,
30,4,11,0,0,0,3,,,118.91,
30,4,12,0,0,0,0,,,118.91,
30,4,13,0,1,1,0,,,118.91,
30,4,14,4,0,0,0,,,118.91,
30,4,15,4,1,1,2,,,118.91,
30,4,16,1,2,2,3,,,118.91,
30,4,17,3,0,0,3,,,118.91,
30,4,18,4,4,4,0,,,118.91,
30,4,19,1,4,4,4,,,118.91,
30,4,20,1,0,0,3,,,118.91,
30,4,21,1,0,0,3,,,118.91,
30,4,22,2,4,4,2,,,118.91,
30,4,23,2,1,1,4,,,118.91,
30,4,24,4,1,1,3,,,118.91,
30,4,25,3,1,1,3,,,118.91,
30,4,26,4,3,3,4,,,118.91,
30,4,27,3,2,2,4,,,118.91,
30,4,28,3,1,1,3,,,118.91,
30,4,29,0,4,4,0,,,118.91,
30,4,30,2,0,0,0,,,118.91,
30,4,31,4,2,2,0,,,118.91,
30,4,32,0,4,4,0,,,118.91,
30,4,33,2,3,3,1,,,118.91,
30,4,34,2,3,3,3,,,118.91,
30,4,35,1,2,2,0,,,118.91,
30,4,36,1,1,1,1,,,118.91,
30,4,37,1,0,0,1,,,118.91,
30,4,38,4,1,4,3,,,118.91,
30,4,39,4,1,1,2,,,118.91,
30,4,40,0,3,3,2,,,118.91,
30,4,41,0,0,0,4,,,118.91,
30,4,42,3,3,3,0,,,118.91,
30,4,43,3,2,2,2,,,118.91,
30,4,44,2,4,4,3,,,118.91,
30,4,45,0,0,0,3,,,118.91,
30,4,46,3,0,0,4,,,118.91,
30,4,47,4,3,3,2,,,118.91,
30,4,48,4,1,1,0,,,118.91,
30,4,49,1,4,4,3,,,118.91,
30,4,50,1,4,4,0,,,118.91,
30,4,51,1,0,0,3,,,118.91,
30,4,52,4,2,2,4,,,118.91,
30,4,53,2,4,4,2,,,118.91,
30,4,54,2,0,0,1,,,118.91,
30,4,55,1,4,4,2,,,118.91,
30,4,56,3,3,3,3,,,118.91,
30,4,57,4,0,0,1,,,118.91,
30,4,58,4,2,2,4,,,118.91,
30,4,59,1,4,4,2,,,118.91,
30,4,60,0,2,2,4,,,118.91,
30,4,61,2,4,2,2,,,118.91,
30,4,62,2,4,4,1,,,118.91,
30,4,63,4,3,3,2,,,118.91,
30,4,64,3,1,1,1,,,118.91,
30,4,65,0,3,3,0,,,118.91,
30,4,66,4,1,1,4,,,118.91,
30,4,67,3,3,3,0,,,118.91,
30,4,68,3,3,3,2,,,118.91,
30,4,69,3,1,1,1,,,118.91,
30,4,70,3,1,1,3,,,118.91,
30,4,71,0,4,4,3,,,118.91,
30,4,72,0,1,0,1,,,118.91,
30,4,73,2,3,3,3,,,118.91,
30,4,74,4,4,4,2,,,118.91,
30,4,75,0,2,2,2,,,118.91,
30,4,76,2,0,0,1,,,118.91,
30,4,77,1,4,4,4,,,118.91,
30,4,78,4,0,0,4,,,118.91,
30,4,79,2,1,1,1,,,118.91,
30,4,80,0,4,4,2,,,118.91,
30,4,81,2,1,1,3,,,118.91,
30,4,82,0,4,4,0,,,118.91,
30,4,83,0,2,2,3,,,118.91,
30,4,84,1,4,4,1,,,118.91,
30,4,85,3,1,1,4,,,118.91,
30,4,86,0,1,1,3,,,118.91,
30,4,87,2,2,2,1,,,118.91,
30,4,88,0,2,2,4,,,118.91,
30,4,89,4,1,1,2,,,118.91,
30,4,90,2,4,4,2,,,118.91,
30,4,91,2,0,0,2,,,118.91,
30,4,92,1,1,1,0,,,118.91,
30,4,93,3,0,0,4,,,118.91,
30,4,94,3,0,0,4,,,118.91,
30,4,95,3,3,3,4,,,118.91,
30,4,96,3,4,3,3,,,118.91,
30,4,97,3,0,0,0,,,118.91,
30,4,98,0,3,3,0,,,118.91,
30,4,99,3,0,0,4,,,118.91,
30,5,0,2,1,1,2,,,118.91,
30,5,1,3,1,1,2,,,118.91,
30,5,2,1,1,1,0,,,118.91,
30,5,3,0,3,3,4,,,118.91,
30,5,4,1,1,1,4,,,118.91,
30,5,5,1,3,3,1,,,118.91,
30,5,6,3,0,0,1,,,118.91,
30,5,7,1,1,1,4,,,118.91,
30,5,8,4,3,3,1,,,118.91,
30,5,9,2,1,1,0,,,118.91,
30,5,10,2,0,0,1,,,118.91,
30,5,11,0,0,0,3,,,118.91,
30,5,12,0,2,2,2,,,118.91,
30,5,13,3,3,3,3,,,118.91,
30,5,14,1,3,3,0,,,118.91,
30,5,15,0,1,1,1,,,118.91,
30,5,16,2,2,2,3,,,118.91,
30,5,17,4,4,4,1,,,118.91,
30,5,18,3,2,2,2,,,118.91,
30,5,19,4,3,3,1,,,118.91,
30,5,20,2,4,4,3,,,118.91,
30,5,21,2,0,0,0,,,118.91,
30,5,22,4,1,1,1,,,118.91,
30,5,23,3,0,0,4,,,118.91,
30,5,24,3,1,1,2,,,118.91,
30,5,25,3,2,2,1,,,118.91,
30,5,26,2,3,3,1,,,118.91,
30,5,27,2,1,1,4,,,118.91,
30,5,28,3,1,1,2,,,118.91,
30,5,29,3,3,3,2,,,118.91,
30,5,30,3,0,0,0,,,118.91,
30,5,31,3,2,2,2,,,118.91,
30,5,32,0,1,1,3,,,118.91,
30,5,33,0,4,4,0,,,118.91,
30,5,34,3,1,1,0,,,118.91,
30,5,35,1,3,3,1,,,118.91,
30,5,36,4,3,3,0,,,118.91,
30,5,37,3,1,1,2,,,118.91,
30,5,38,3,0,0,0,,,118.91,
30,5,39,4,1,1,1,,,118.91,
30,5,40,4,0,0,2,,,118.91,
30,5,41,4,4,4,2,,,118.91,
30,5,42,1,4,4,2,,,118.91,
30,5,43,3,3,3,1,,,118.91,
30,5,44,2,4,4,2,,,118.91,
30,5,45,1,4,4,4,,,118.91,
30,5,46,1,0,0,0,,,118.91,
30,5,47,2,3,3,4,,,118.91,
30,5,48,4,1,1,2,,,118.91,
30,5,49,0,4,4,0,,,118.91,
30,5,50,4,0,0,1,,,118.91,
30,5,51,1,4,4,3,,,118.91,
30,5,52,4,3,3,2,,,118.91,
30,5,53,4,2,2,3,,,118.91,
30,5,54,3,4,4,1,,,118.91,
30,5,55,2,4,4,1,,,118.91,
30,5,56,3,2,2,4,,,118.91,
30,5,57,0,2,2,3,,,118.91,
30,5,58,1,1,1,4,,,118.91,
30,5,59,4,2,2,2,,,118.91,
30,5,60,2,0,0,4,,,118.91,
30,5,61,3,2,2,0,,,118.91,
30,5,62,0,3,3,1,,,118.91,
30,5,63,1,2,2,2,,,118.91,
30,5,64,4,2,2,2,,,118.91,
30,5,65,3,0,0,4,,,118.91,
30,5,66,1,1,1,2,,,118.91,
30,5,67,1,4,4,0,,,118.91,
30,5,68,0,0,0,2,,,118.91,
30,5,69,2,4,4,1,,,118.91,
30,5,70,2,2,2,2,,,118.91,
30,5,71,4,0,0,4,,,118.91,
30,5,72,4,4,4,1,,,118.91,
30,5,73,1,1,1,2,,,118.91,
30,5,74,0,1,1,4,,,118.91,
30,5,75,3,4,4,3,,,118.91,
30,5,76,1,4,4,1,,,118.91,
30,5,77,1,3,3,1,,,118.91,
30,5,78,0,1,1,1,,,118.91,
30,5,79,0,4,4,2,,,118.91,
30,5,80,4,3,3,3,,,118.91,
30,5,81,2,2,2,1,,,118.91,
30,5,82,0,3,3,1,,,118.91,
30,5,83,2,1,1,2,,,118.91,
30,5,84,1,1,1,3,,,118.91,
30,5,85,1,2,2,0,,,118.91,
30,5,86,4,4,4,0,,,118.91,
30,5,87,1,3,3,4,,,118.91,
30,5,88,2,0,0,0,,,118.91,
30,5,89,3,2,2,2,,,118.91,
30,5,90,2,2,2,2,,,118.91,
30,5,91,1,0,0,2,,,118.91,
30,5,92,4,3,3,1,,,118.91,
30,5,93,0,3,3,2,,,118.91,
30,5,94,4,1,1,4,,,118.91,
30,5,95,4,0,0,4,,,118.91,
30,5,96,0,2,2,2,,,118.91,
30,5,97,2,0,0,2,,,118.91,
30,5,98,3,0,0,0,,,118.91,
30,5,99,3,4,4,2,,,118.91,
30,6,0,2,2,2,2,,,118.91,
30,6,1,4,4,4,2,,,118.91,
30,6,2,4,2,2,2,,,118.91,
30,6,3,0,1,1,2,,,118.91,
30,6,4,4,3,3,3,,,118.91,
30,6,5,2,1,1,3,,,118.91,
30,6,6,2,0,0,3,,,118.91,
30,6,7,2,4,4,2,,,118.91,
30,6,8,2,4,4,1,,,118.91,
30,6,9,0,3,3,2,,,118.91,
30,6,10,2,4,4,0,,,118.91,
30,6,11,0,4,4,4,,,118.91,
30,6,12,2,1,1,0,,,118.91,
30,6,13,3,4,4,0,,,118.91,
30,6,14,3,4,4,4,,,118.91,
30,6,15,0,4,4,1,,,118.91,
30,6,16,4,1,1,0,,,118.91,
30,6,17,0,2,2,4,,,118.91,
30,6,18,3,0,0,0,,,118.91,
30,6,19,4,3,3,3,,,118.91,
30,6,20,2,3,3,3,,,118.91,
30,6,21,1,0,0,3,,,118.91,
30,6,22,4,3,3,4,,,118.91,
30,6,23,1,1,1,2,,,118.91,
30,6,24,4,4,4,0,,,118.91,
30,6,25,2,1,1,3,,,118.91,
30,6,26,2,3,3,0,,,118.91,
30,6,27,0,2,2,1,,,118.91,
30,6,28,3,3,3,0,,,118.91,
30,6,29,2,1,1,1,,,118.91,
30,6,30,1,0,0,2,,,118.91,
30,6,31,2,2,2,0,,,118.91,
30,6,32,1,3,3,2,,,118.91,
30,6,33,3,3,3,3,,,118.91,
30,6,34,2,0,0,2,,,118.91,
30,6,35,4,1,1,3,,,118.91,
30,6,36,4,0,0,3,,,118.91,
30,6,37,0,2,2,1,,,118.91,
30,6,38,4,4,4,2,,,118.91,
30,6,39,1,3,3,2,,,118.91,
30,6,40,1,2,2,4,,,118.91,
30,6,41,2,2,2,0,,,118.91,
30,6,42,0,2,2,1,,,118.91,
30,6,43,1,1,1,1,,,118.91,
30,6,44,0,4,4,3,,,118.91,
30,6,45,4,0,0,0,,,118.91,
30,6,46,3,2,2,3,,,118.91,
30,6,47,0,3,3,2,,,118.91,
30,6,48,1,0,0,0,,,118.91,
30,6,49,1,4,4,4,,,118.91,
